"Object ID","Object Type","Longitude","Latitude","Distance (Parsecs)","Name","Map Sector","Diameter (Parsecs)","Distance source (ADS)"
"23603","co","219.75","-2","3000","[MAB97] 219.75-2.00","4_p19.0xp16.5","14","1997A&A...327..325M"
"23662","co","220.25","-2","3400","[MAB97] 220.25-2.00","4_p17.5xp15.0","21.9","1997A&A...327..325M"
"23656","co","221.75","0.25","8000","[MAB97] 221.75+0.25","4_m2.5xm7.0","13.9","1997A&A...327..325M"
"23722","co","222.5","-0.25","5600","[MAB97] 222.50-0.25","4_p7.5xp5.0","15.5","1997A&A...327..325M"
"23741","co","222.75","-2","4000","[MAB97] 222.75-2.00","4_p14.0xp13.0","22.3","1997A&A...327..325M"
"23589","co","223.25","-0.25","5900","[MAB97] 223.25-0.25","4_p5.5xp4.0","7.3","1997A&A...327..325M"
"23586","co","223.75","-2","7500","[MAB97] 223.75-2.00","4_m1.5xm3.0","16","1997A&A...327..325M"
"23595","co","228","-1","3400","[MAB97] 228.00-1.00","4_p15.5xp17.0","10.2","1997A&A...327..325M"
"23607","co","229.75","-2.5","3900","[MAB97] 229.75-2.50","4_p12.5xp15.5","10.9","1997A&A...327..325M"
"23702","co","229.88","-1","3700","[MAB97] 229.88-1.00","4_p13.5xp16.5","10.1","1997A&A...327..325M"
"23658","co","230","-1","3700","[MAB97] 230.00-1.00","4_p13.5xp16.0","19.6","1997A&A...327..325M"
"23624","co","230.25","-2.75","4000","[MAB97] 230.25-2.75","4_p12.0xp15.0","26.7","1997A&A...327..325M"
"23597","co","230.75","-1.25","2100","[MAB97] 230.75-1.25","4_p21.0xp23.0","8.3","1997A&A...327..325M"
"23580","co","231.13","0","4100","[MAB97] 231.13+0.00","4_p11.0xp15.0","15.1","1997A&A...327..325M"
"23610","co","231.5","-1","4100","[MAB97] 231.50-1.00","4_p11.0xp15.0","30.3","1997A&A...327..325M"
"23678","co","232","0.13","5800","[MAB97] 232.00+0.13","4_p2.0xp8.5","20.1","1997A&A...327..325M"
"23620","co","232.25","-1","4200","[MAB97] 232.25-1.00","4_p10.5xp15.0","22.7","1997A&A...327..325M"
"23587","co","232.75","-3.25","3800","[MAB97] 232.75-3.25","4_p12.5xp17.0","27","1997A&A...327..325M"
"23596","co","233","-0.75","4300","[MAB97] 233.00-0.75","4_p9.5xp15.0","39.4","1997A&A...327..325M"
"23599","co","233","-1","4500","[MAB97] 233.00-1.00","4_p8.5xp14.5","24","1997A&A...327..325M"
"23696","co","233.25","-1.75","5000","[MAB97] 233.25-1.75","4_p5.5xp12.5","15.2","1997A&A...327..325M"
"23689","co","234","-0.25","4100","[MAB97] 234.00-0.25","4_p10.5xp16.0","37.7","1997A&A...327..325M"
"23669","co","234.25","-0.88","8600","[MAB97] 234.25-0.88","4_m13.0xm0.5","36.4","1997A&A...327..325M"
"23577","co","234.5","-0.25","4100","[MAB97] 234.50-0.25","4_p10.0xp16.5","30.3","1997A&A...327..325M"
"23734","co","234.5","-0.5","2600","[MAB97] 234.50-0.50","4_p18.0xp22.0","9.4","1997A&A...327..325M"
"23616","co","234.75","0.5","5000","[MAB97] 234.75+0.50","4_p5.5xp13.0","10.7","1997A&A...327..325M"
"23615","co","235","0.5","4600","[MAB97] 235.00+0.50","4_p7.5xp14.5","13.9","1997A&A...327..325M"
"23617","co","235.38","-1.75","9300","[MAB97] 235.38-1.75","4_m17.5xm2.5","34.2","1997A&A...327..325M"
"23684","co","235.5","0.75","4600","[MAB97] 235.50+0.75","4_p7.5xp15.0","17","1997A&A...327..325M"
"23591","co","235.75","-1.5","5100","[MAB97] 235.75-1.50","4_p4.5xp13.0","17.7","1997A&A...327..325M"
"23679","co","236.38","-1.5","2600","[MAB97] 236.38-1.50","4_p17.5xp22.5","15.4","1997A&A...327..325M"
"23688","co","236.38","-1.75","8600","[MAB97] 236.38-1.75","4_m14.5xp1.0","33.5","1997A&A...327..325M"
"23631","co","236.75","-0.5","5600","[MAB97] 236.75-0.50","4_p1.5xp12.0","11.9","1997A&A...327..325M"
"23664","co","237","-2","2100","[MAB97] 237.00-2.00","4_p20.0xp24.0","15","1997A&A...327..325M"
"23660","co","237.13","-2.38","5600","[MAB97] 237.13-2.38","4_p1.5xp12.0","18.4","1997A&A...327..325M"
"23647","co","237.25","-1.25","8000","[MAB97] 237.25-1.25","4_m11.5xp3.5","29.6","1997A&A...327..325M"
"23685","co","237.5","-0.25","5500","[MAB97] 237.50-0.25","4_p2.0xp12.5","17.8","1997A&A...327..325M"
"23683","co","237.75","-1","2000","[MAB97] 237.75-1.00","4_p20.5xp24.5","16.1","1997A&A...327..325M"
"23700","co","238.38","-3.25","6700","[MAB97] 238.38-3.25","4_m5.0xp9.0","28.4","1997A&A...327..325M"
"23642","co","239.13","-1.88","9400","[MAB97] 239.13-1.88","4_m20.0xp0.5","48.9","1997A&A...327..325M"
"23612","co","239.13","-3.5","2100","[MAB97] 239.13-3.50","4_p20.0xp24.5","13.5","1997A&A...327..325M"
"23680","co","239.5","-1.88","8800","[MAB97] 239.50-1.88","4_m17.0xp3.0","15.3","1997A&A...327..325M"
"23574","co","240.25","-1.75","2200","[MAB97] 240.25-1.75","4_p19.5xp24.5","15.9","1997A&A...327..325M"
"23681","co","240.25","0","7000","[MAB97] 240.25+0.00","4_m7.5xp9.5","19.3","1997A&A...327..325M"
"23605","co","240.25","0.5","7100","[MAB97] 240.25+0.50","4_m8.0xp9.0","17.5","1997A&A...327..325M"
"23600","co","241","-1.25","6800","[MAB97] 241.00-1.25","4_m6.5xp10.5","42.4","1997A&A...327..325M"
"23628","co","241.75","-0.63","7100","[MAB97] 241.75-0.63","4_m8.5xp10.0","49.1","1997A&A...327..325M"
"23712","co","241.75","-2.25","2400","[MAB97] 241.75-2.25","4_p18.0xp24.0","10.4","1997A&A...327..325M"
"23737","co","242","-0.88","6700","[MAB97] 242.00-0.88","4_m6.5xp11.5","44.6","1997A&A...327..325M"
"23653","co","242.25","-2.75","2000","[MAB97] 242.25-2.75","4_p20.5xp25.5","13.4","1997A&A...327..325M"
"23693","co","242.25","0.13","7200","[MAB97] 242.25+0.13","4_m9.5xp10.0","41.8","1997A&A...327..325M"
"23711","co","242.63","0.13","7500","[MAB97] 242.63+0.13","4_m11.0xp9.5","38.2","1997A&A...327..325M"
"23667","co","242.88","-0.5","6500","[MAB97] 242.88-0.50","4_m5.5xp12.5","36.8","1997A&A...327..325M"
"23692","co","242.88","0","5500","[MAB97] 242.88+0.00","4_p0.0xp15.5","25.4","1997A&A...327..325M"
"23639","co","243","-3","2100","[MAB97] 243.00-3.00","4_p19.5xp25.5","16.1","1997A&A...327..325M"
"23736","co","243.25","-0.75","6900","[MAB97] 243.25-0.75","4_m8.0xp11.5","30.5","1997A&A...327..325M"
"23705","co","244.25","-2.5","7300","[MAB97] 244.25-2.50","4_m10.5xp11.0","9","1997A&A...327..325M"
"23622","co","244.5","-2","10800","[MAB97] 244.50-2.00","4_m31.0xp2.0","22.9","1997A&A...327..325M"
"23657","co","244.75","-0.25","6300","[MAB97] 244.75-0.25","4_m5.0xp14.5","15.6","1997A&A...327..325M"
"23682","co","246.75","-0.5","2100","[MAB97] 246.75-0.50","4_p19.5xp26.0","22.8","1997A&A...327..325M"
"23704","co","247.75","-0.75","3000","[MAB97] 247.75-0.75","4_p13.5xp24.0","12.8","1997A&A...327..325M"
"23735","co","248","0.5","2700","[MAB97] 248.00+0.50","4_p15.5xp25.0","16.5","1997A&A...327..325M"
"23707","co","249.5","-3.88","10200","[MAB97] 249.50-3.88","4_m29.5xp8.5","25.2","1997A&A...327..325M"
"23637","co","249.88","-3.13","11600","[MAB97] 249.88-3.13","4_m38.0xp6.0","42.9","1997A&A...327..325M"
"23673","co","250.38","-1","7000","[MAB97] 250.38-1.00","4_m10.5xp16.5","19.3","1997A&A...327..325M"
"23578","co","250.63","-3.63","10200","[MAB97] 250.63-3.63","4_m30.0xp10.0","17.8","1997A&A...327..325M"
"23697","co","251","-2.88","3100","[MAB97] 251.00-2.88","4_p13.0xp25.0","7.7","1997A&A...327..325M"
"23672","co","251.25","-2","5700","[MAB97] 251.25-2.00","4_m3.0xp20.0","18.7","1997A&A...327..325M"
"23686","co","253.63","0","3800","[MAB97] 253.63+0.00","4_p8.0xp24.5","38.1","1997A&A...327..325M"
"23715","co","253.75","0","3800","[MAB97] 253.75+0.00","4_p8.0xp24.5","32.1","1997A&A...327..325M"
"23575","co","254.25","-1","8500","[MAB97] 254.25-1.00","4_m21.0xp16.5","20.9","1997A&A...327..325M"
"23665","co","254.25","-2.25","4000","[MAB97] 254.25-2.25","4_p7.0xp24.5","23","1997A&A...327..325M"
"23714","co","255.25","-1","9000","[MAB97] 255.25-1.00","4_m24.0xp17.0","40.1","1997A&A...327..325M"
"23613","co","255.38","-0.75","9900","[MAB97] 255.38-0.75","4_m30.0xp15.5","40.3","1997A&A...327..325M"
"23708","co","255.75","-1","4100","[MAB97] 255.75-1.00","4_p6.0xp25.0","15.8","1997A&A...327..325M"
"23676","co","256.12","-1.5","10100","[MAB97] 256.12-1.50","4_m31.5xp16.0","33.1","1997A&A...327..325M"
"23592","co","256.72","-2","5000","[MAB97] 256.72-2.00","4_p0.5xp24.0","18.6","1997A&A...327..325M"
"23629","co","257","-0.5","6000","[MAB97] 257.00-0.50","4_m6.0xp23.0","32","1997A&A...327..325M"
"23588","co","257.5","-0.25","6300","[MAB97] 257.50-0.25","4_m8.0xp23.0","15.4","1997A&A...327..325M"
"23651","co","257.5","-2","4800","[MAB97] 257.50-2.00","4_p1.5xp25.0","19.6","1997A&A...327..325M"
"23710","co","257.5","-2.38","11100","[MAB97] 257.50-2.38","4_m38.0xp16.0","36.1","1997A&A...327..325M"
"23727","co","258.5","-1","9400","[MAB97] 258.50-1.00","4_m27.5xp19.5","34.8","1997A&A...327..325M"
"23666","co","258.5","-1.5","7700","[MAB97] 258.50-1.50","4_m16.5xp21.5","28.3","1997A&A...327..325M"
"23701","co","259","-1.75","6700","[MAB97] 259.00-1.75","4_m10.5xp23.5","36.1","1997A&A...327..325M"
"23648","co","259.25","-2.5","6300","[MAB97] 259.25-2.50","4_m8.0xp24.0","33","1997A&A...327..325M"
"23691","co","259.75","-1.25","7300","[MAB97] 259.75-1.25","4_m14.5xp23.0","28.4","1997A&A...327..325M"
"23729","co","260","0","7100","[MAB97] 260.00+0.00","4_m13.5xp23.5","27.5","1997A&A...327..325M"
"23630","co","260.5","-0.75","6700","[MAB97] 260.50-0.75","4_m11.0xp24.5","35.2","1997A&A...327..325M"
"23709","co","260.63","0.38","6500","[MAB97] 260.63+0.38","4_m9.5xp24.5","34.1","1997A&A...327..325M"
"23661","co","260.75","-2.5","7500","[MAB97] 260.75-2.50","4_m16.0xp24.0","26.2","1997A&A...327..325M"
"23720","co","261","-0.75","8300","[MAB97] 261.00-0.75","4_m21.0xp23.0","41.9","1997A&A...327..325M"
"23621","co","261.5","-1.25","6600","[MAB97] 261.50-1.25","4_m10.0xp25.5","16.3","1997A&A...327..325M"
"23724","co","262.25","-2","7200","[MAB97] 262.25-2.00","4_m14.0xp25.5","30.7","1997A&A...327..325M"
"23634","co","262.75","-0.5","7300","[MAB97] 262.75-0.50","4_m15.0xp25.5","26.8","1997A&A...327..325M"
"23730","co","263","-2.5","7500","[MAB97] 263.00-2.50","4_m16.0xp25.5","18.5","1997A&A...327..325M"
"23659","co","264","-1.5","4200","[MAB97] 264.00-1.50","4_p5.0xp28.5","26.5","1997A&A...327..325M"
"23602","co","265","-1.5","4300","[MAB97] 265.00-1.50","4_p4.0xp29.0","26.6","1997A&A...327..325M"
"23606","co","265","0","6200","[MAB97] 265.00+0.00","4_m8.0xp28.0","13.1","1997A&A...327..325M"
"23706","co","265.25","-1.25","8300","[MAB97] 265.25-1.25","4_m21.5xp27.0","17.6","1997A&A...327..325M"
"23703","co","265.5","-1.5","4100","[MAB97] 265.50-1.50","4_p5.5xp29.5","16.9","1997A&A...327..325M"
"23695","co","266.5","-2","4000","[MAB97] 266.50-2.00","4_p6.0xp30.0","13.8","1997A&A...327..325M"
"23584","co","266.5","-3","8300","[MAB97] 266.50-3.00","4_m21.5xp28.5","14.4","1997A&A...327..325M"
"23635","co","266.75","-0.75","4700","[MAB97] 266.75-0.75","4_p1.5xp30.0","11.7","1997A&A...327..325M"
"23723","co","266.75","-2","7500","[MAB97] 266.75-2.00","4_m16.5xp29.0","16","1997A&A...327..325M"
"23742","co","267","-0.75","3500","[MAB97] 267.00-0.75","4_p9.0xp30.5","18.1","1997A&A...327..325M"
"23590","co","267.25","-2","3400","[MAB97] 267.25-2.00","4_p10.0xp30.5","13.7","1997A&A...327..325M"
"23627","co","268.5","-2.5","8300","[MAB97] 268.50-2.50","4_m21.5xp30.0","38.3","1997A&A...327..325M"
"23626","co","269","-0.5","6700","[MAB97] 269.00-0.50","4_m11.5xp30.5","27.2","1997A&A...327..325M"
"23625","co","269","-1.25","8300","[MAB97] 269.00-1.25","4_m21.5xp30.5","29","1997A&A...327..325M"
"23739","co","269.25","-1.75","10400","[MAB97] 269.25-1.75","4_m35.0xp30.5","31.4","1997A&A...327..325M"
"23716","co","269.88","-0.13","10000","[MAB97] 269.88-0.13","4_m32.5xp31.5","34.6","1997A&A...327..325M"
"24177","co","86","0.5","4180","[S91] 12","4_p58.0xp33.5","50.4","1991ApJ...366...95S"
"24178","co","110","0","5180","[S91] 16","4_p62.5xp20.0","142","1991ApJ...366...95S"
"24179","co","111.5","-3","4070","[S91] 17","4_p55.5xp22.0","77.6","1991ApJ...366...95S"
"24180","co","115.5","4","2310","[S91] 18","4_p44.5xp25.0","22.7","1991ApJ...366...95S"
"24181","co","103","2","2310","[S91] 20","4_p46.0xp28.0","36","1991ApJ...366...95S"
"24182","co","134","0.5","4680","[S91] 29","4_p53.0xp10.5","83.1","1991ApJ...366...95S"
"24183","co","151.5","-1","3820","[S91] 42","4_p43.0xp10.0","75.2","1991ApJ...366...95S"
"24184","co","216.5","-2.5","2140","[S91] 52","4_p23.5xp20.5","69.9","1991ApJ...366...95S"
"24185","co","232","-2.5","3810","[S91] 54","4_p12.5xp16.5","77.3","1991ApJ...366...95S"
"24186","co","261","-2.5","2100","[S91] 60","4_p18.0xp29.5","41.4","1991ApJ...366...95S"
"24187","co","286","0","2340","[S91] 62","4_p17.0xp35.5","77.1","1991ApJ...366...95S"
"24188","co","291.5","-1.5","3120","[S91] 66","4_p13.0xp39.0","117","1991ApJ...366...95S"
"24189","co","299.5","-0.5","4190","[S91] 68","4_p8.0xp44.5","141.1","1991ApJ...366...95S"
"24175","co","91","-0.5","4250","[S91] 8","4_p58.5xp31.0","66.2","1991ApJ...366...95S"
"24176","co","91","-1","5460","[S91] 9","4_p66.5xp31.0","71.1","1991ApJ...366...95S"
"23764","co","100","14.8","440","[YDM97] CO 1","4_p34.0xp31.0","2.047856686","1997ApJS..110...21Y"
"23774","co","103.33","16.93","300","[YDM97] CO 10","4_p33.5xp31.0","1.396265922","1997ApJS..110...21Y"
"23871","co","117.2","2.67","850","[YDM97] CO 100","4_p36.0xp29.0","1.978040712","1997ApJS..110...21Y"
"23872","co","117.2","12.4","200","[YDM97] CO 101","4_p32.5xp31.0","0.930843948","1997ApJS..110...21Y"
"23875","co","117.33","3.2","850","[YDM97] CO 102","4_p36.5xp29.0","15.82477561","1997ApJS..110...21Y"
"23873","co","117.33","3.2","850","[YDM97] CO 102","4_p36.5xp29.0","15.82477561","1997ApJS..110...21Y"
"23874","co","117.33","3.2","850","[YDM97] CO 102","4_p36.5xp29.0","15.82477561","1997ApJS..110...21Y"
"23876","co","117.73","4.13","850","[YDM97] CO 103","4_p36.5xp29.0","5.934143559","1997ApJS..110...21Y"
"23877","co","117.73","4.4","850","[YDM97] CO 104","4_p36.0xp29.0","5.934143559","1997ApJS..110...21Y"
"23878","co","117.73","4.4","850","[YDM97] CO 104","4_p36.0xp29.0","5.934143559","1997ApJS..110...21Y"
"23879","co","117.73","5.6","850","[YDM97] CO 105","4_p36.5xp29.0","1.978040712","1997ApJS..110...21Y"
"23880","co","117.87","-3.6","600","[YDM97] CO 106","4_p35.0xp29.5","2.792531844","1997ApJS..110...21Y"
"23881","co","117.87","9.73","300","[YDM97] CO 107","4_p33.0xp30.5","2.792546967","1997ApJS..110...21Y"
"23882","co","118.13","5.2","850","[YDM97] CO 108","4_p36.5xp29.0","5.934143559","1997ApJS..110...21Y"
"23883","co","118.13","8.8","300","[YDM97] CO 109","4_p33.5xp30.5","1.396265922","1997ApJS..110...21Y"
"23775","co","103.47","13.07","440","[YDM97] CO 11","4_p34.0xp31.0","1.023926957","1997ApJS..110...21Y"
"23884","co","118.27","3.87","850","[YDM97] CO 110","4_p36.0xp29.0","1.978040712","1997ApJS..110...21Y"
"23885","co","118.27","4.8","850","[YDM97] CO 111","4_p36.0xp29.0","3.956086779","1997ApJS..110...21Y"
"23886","co","118.4","3.2","850","[YDM97] CO 112","4_p36.5xp29.0","5.934143559","1997ApJS..110...21Y"
"23887","co","118.67","3.73","850","[YDM97] CO 113","4_p36.5xp29.0","5.934143559","1997ApJS..110...21Y"
"23888","co","118.67","6.13","850","[YDM97] CO 114","4_p36.0xp29.0","3.956086779","1997ApJS..110...21Y"
"23889","co","118.8","3.2","850","[YDM97] CO 115","4_p36.0xp29.0","3.956086779","1997ApJS..110...21Y"
"23890","co","118.8","5.2","850","[YDM97] CO 116","4_p36.5xp29.0","3.956086779","1997ApJS..110...21Y"
"23891","co","119.2","1.33","850","[YDM97] CO 117","4_p36.5xp29.0","3.956086779","1997ApJS..110...21Y"
"23892","co","119.2","3.07","850","[YDM97] CO 118","4_p36.0xp29.0","7.912216406","1997ApJS..110...21Y"
"23893","co","119.47","7.73","300","[YDM97] CO 119","4_p33.0xp30.5","1.396265922","1997ApJS..110...21Y"
"23776","co","103.87","11.07","1000","[YDM97] CO 12","4_p37.5xp30.0","2.32710672","1997ApJS..110...21Y"
"23894","co","120","3.87","850","[YDM97] CO 120","4_p36.0xp29.0","1.978040712","1997ApJS..110...21Y"
"23895","co","120.13","3.07","850","[YDM97] CO 121","4_p36.5xp28.5","15.82477561","1997ApJS..110...21Y"
"23896","co","120.13","3.73","850","[YDM97] CO 122","4_p36.0xp29.0","1.978040712","1997ApJS..110...21Y"
"23897","co","120.27","2.4","850","[YDM97] CO 123","4_p36.0xp28.5","1.978040712","1997ApJS..110...21Y"
"23898","co","120.67","3.87","850","[YDM97] CO 124","4_p36.0xp28.5","3.956086779","1997ApJS..110...21Y"
"23899","co","120.67","7.47","300","[YDM97] CO 125","4_p33.0xp30.5","1.396265922","1997ApJS..110...21Y"
"23900","co","120.93","-3.87","800","[YDM97] CO 126","4_p36.0xp29.0","1.861685376","1997ApJS..110...21Y"
"23901","co","120.93","3.6","850","[YDM97] CO 127","4_p36.0xp28.5","3.956086779","1997ApJS..110...21Y"
"23902","co","121.33","-7.73","800","[YDM97] CO 128","4_p36.0xp29.0","1.861685376","1997ApJS..110...21Y"
"23903","co","121.33","0.67","850","[YDM97] CO 129","4_p36.0xp28.5","3.956086779","1997ApJS..110...21Y"
"23777","co","104","12.27","1000","[YDM97] CO 13","4_p37.5xp30.0","2.32710672","1997ApJS..110...21Y"
"23905","co","121.33","3.47","850","[YDM97] CO 130","4_p36.0xp28.5","17.80300915","1997ApJS..110...21Y"
"23904","co","121.33","3.47","850","[YDM97] CO 130","4_p36.0xp28.5","17.80300915","1997ApJS..110...21Y"
"23906","co","121.73","0.27","850","[YDM97] CO 131","4_p36.0xp28.5","13.84658492","1997ApJS..110...21Y"
"23907","co","121.73","4.27","850","[YDM97] CO 132","4_p36.0xp28.5","3.956086779","1997ApJS..110...21Y"
"23908","co","121.87","4","850","[YDM97] CO 133","4_p36.0xp28.5","3.956086779","1997ApJS..110...21Y"
"23909","co","122","-1.47","850","[YDM97] CO 134","4_p36.0xp28.5","5.934143559","1997ApJS..110...21Y"
"23910","co","122","-1.2","850","[YDM97] CO 135","4_p36.0xp28.5","3.956086779","1997ApJS..110...21Y"
"23911","co","122.27","9.6","160","[YDM97] CO 136","4_p32.5xp31.0","0.372337075","1997ApJS..110...21Y"
"23912","co","122.8","9.6","160","[YDM97] CO 137","4_p32.5xp31.0","0.744675158","1997ApJS..110...21Y"
"23913","co","123.2","-1.86","850","[YDM97] CO 138","4_p36.0xp28.5","7.912216406","1997ApJS..110...21Y"
"23914","co","123.2","-0.53","300","[YDM97] CO 139","4_p33.0xp30.5","0.698132016","1997ApJS..110...21Y"
"23778","co","104.13","14.13","440","[YDM97] CO 14","4_p34.5xp31.0","9.215675324","1997ApJS..110...21Y"
"23915","co","123.33","-6.4","2100","[YDM97] CO 140","4_p42.5xp24.0","4.886924111","1997ApJS..110...21Y"
"23916","co","123.87","-1.87","850","[YDM97] CO 141","4_p36.0xp28.5","5.934143559","1997ApJS..110...21Y"
"23917","co","123.87","-0.93","300","[YDM97] CO 142","4_p33.0xp30.5","0.698132016","1997ApJS..110...21Y"
"23918","co","123.87","6.8","300","[YDM97] CO 143","4_p33.0xp30.5","1.396265922","1997ApJS..110...21Y"
"23919","co","124.27","2.93","800","[YDM97] CO 144","4_p35.5xp28.5","5.585076291","1997ApJS..110...21Y"
"23921","co","124.27","3.33","800","[YDM97] CO 145","4_p36.0xp28.5","3.723375792","1997ApJS..110...21Y"
"23920","co","124.27","3.33","800","[YDM97] CO 145","4_p35.5xp28.5","3.723375792","1997ApJS..110...21Y"
"23922","co","124.53","2.13","800","[YDM97] CO 146","4_p35.5xp28.5","1.861685376","1997ApJS..110...21Y"
"23923","co","124.53","2.93","800","[YDM97] CO 147","4_p35.5xp28.5","5.585076291","1997ApJS..110...21Y"
"23924","co","124.67","1.87","800","[YDM97] CO 148","4_p35.5xp28.5","1.861685376","1997ApJS..110...21Y"
"23925","co","124.67","14.4","160","[YDM97] CO 149","4_p32.0xp31.0","0.372337075","1997ApJS..110...21Y"
"23779","co","104.27","11.73","1000","[YDM97] CO 15","4_p37.5xp30.0","2.32710672","1997ApJS..110...21Y"
"23926","co","124.8","2.13","300","[YDM97] CO 150","4_p33.0xp30.5","0.698132016","1997ApJS..110...21Y"
"23927","co","124.8","2.27","800","[YDM97] CO 151","4_p36.0xp28.5","1.861685376","1997ApJS..110...21Y"
"23928","co","124.93","14.27","160","[YDM97] CO 152","4_p32.5xp31.0","0.372337075","1997ApJS..110...21Y"
"23929","co","125.07","2.8","800","[YDM97] CO 153","4_p35.5xp28.5","1.861685376","1997ApJS..110...21Y"
"23930","co","125.2","11.6","160","[YDM97] CO 154","4_p32.5xp31.0","0.372337075","1997ApJS..110...21Y"
"23931","co","125.33","3.6","800","[YDM97] CO 155","4_p35.5xp28.5","1.861685376","1997ApJS..110...21Y"
"23932","co","125.33","3.87","800","[YDM97] CO 156","4_p35.5xp28.5","1.861685376","1997ApJS..110...21Y"
"23933","co","125.47","14.4","160","[YDM97] CO 157","4_p32.0xp31.0","0.744675158","1997ApJS..110...21Y"
"23934","co","125.73","12.53","160","[YDM97] CO 158","4_p32.5xp31.0","0.372337075","1997ApJS..110...21Y"
"23935","co","125.87","3.33","800","[YDM97] CO 159","4_p35.5xp28.5","3.723375792","1997ApJS..110...21Y"
"23780","co","104.27","12","1000","[YDM97] CO 16","4_p37.5xp30.0","2.32710672","1997ApJS..110...21Y"
"23936","co","126","13.6","160","[YDM97] CO 160","4_p32.5xp31.0","0.372337075","1997ApJS..110...21Y"
"23937","co","126.13","-0.67","800","[YDM97] CO 161","4_p35.5xp28.5","3.723375792","1997ApJS..110...21Y"
"23938","co","126.53","10.67","160","[YDM97] CO 162","4_p32.5xp31.0","0.372337075","1997ApJS..110...21Y"
"23939","co","126.53","14.67","160","[YDM97] CO 163","4_p32.5xp31.0","1.489358382","1997ApJS..110...21Y"
"23940","co","126.67","-0.67","800","[YDM97] CO 164","4_p35.5xp28.5","22.34166632","1997ApJS..110...21Y"
"23941","co","126.67","-0.67","800","[YDM97] CO 164","4_p35.5xp28.5","22.34166632","1997ApJS..110...21Y"
"23942","co","126.67","-0.4","800","[YDM97] CO 165","4_p35.5xp28.5","1.861685376","1997ApJS..110...21Y"
"23943","co","126.67","14","160","[YDM97] CO 166","4_p32.5xp31.0","1.117015258","1997ApJS..110...21Y"
"23944","co","126.8","-0.13","800","[YDM97] CO 167","4_p35.5xp28.5","3.723375792","1997ApJS..110...21Y"
"23945","co","126.93","6.27","800","[YDM97] CO 168","4_p35.5xp28.5","5.585076291","1997ApJS..110...21Y"
"23946","co","127.07","-1.73","800","[YDM97] CO 169","4_p35.5xp28.5","3.723375792","1997ApJS..110...21Y"
